"","Date","Simulation_17","Simulation_33","Simulation_73","Simulation_84","Simulation_87","Simulation_88","Simulation_97"
"65","2023-04-01","0.792095601039711","0.919352225128463","0.906687483813298","0.946421979547676","0.998067185229713","1.0236081180017","0.698628141442768"
"66","2023-04-04","0.79869874638485","0.909048236470746","0.904661817221957","0.967266440183079","0.991776192405868","1.02340707899621","0.709076430061812"
"67","2023-04-05","0.787902342312859","0.914784350542494","0.901038770208726","0.977929152629199","0.990508909490185","1.03292365933349","0.693090990725735"
"68","2023-04-06","0.76487770928407","0.921318154853635","0.877484684432206","0.966616258145067","0.99209459729119","1.04820533087567","0.711256276940851"
"69","2023-04-07","0.749220229192666","0.919476335110098","0.890334125587121","0.9837375584016","1.03098680373631","1.05880651900599","0.709902335810871"
"70","2023-04-08","0.755011410112363","0.924904603479028","0.893543697604973","0.98202240048354","1.04610706879468","1.09588798336993","0.708220988448342"
"71","2023-04-11","0.77281956426549","0.968012771891336","0.893711701853962","0.92667099429073","1.02555812778988","1.07848705148878","0.71119081677251"
"72","2023-04-12","0.77344060072578","0.97404034351433","0.914995015874841","0.913359869177625","1.05660396452262","1.06487098291647","0.705173415262829"
"73","2023-04-13","0.777388669197083","0.941677517087508","0.905830439103426","0.935544600212623","1.0355864347565","1.07868751351166","0.720702928176669"
"74","2023-04-14","0.767037824379557","0.958325773891997","0.931250241535863","0.944870342164183","1.05500586130024","1.07154833997061","0.749499758924624"
"75","2023-04-18","0.805395677451468","0.960727088200371","0.9238934274189","0.941347072387796","1.04856336169346","1.09315207174965","0.731457058012684"
"76","2023-04-19","0.807821712894571","0.980684762584838","0.915580605192432","0.931295354842054","1.04837279535019","1.0749577935236","0.757049257712569"
"77","2023-04-20","0.805914565165275","0.96533387711887","0.922962742227478","0.942554411533394","1.02123604362168","1.07630796577293","0.74552410912597"
"78","2023-04-21","0.831162988818428","0.946127289432366","0.936459145321821","0.93484529115343","1.03818911571274","1.08321568742124","0.756719699149496"
"79","2023-04-22","0.820237196487803","0.970678293390074","0.957233886419995","0.92765980230736","1.0196086710171","1.06888390122936","0.759691807526588"
"80","2023-04-25","0.824125125663937","0.964695019384111","0.974621739381346","0.942321606086031","1.04950832918075","1.0696249846974","0.737014088840618"
"81","2023-04-26","0.835665852957612","1.00072678060415","0.98257370925715","0.94125712260026","1.04930477806383","1.09765956153042","0.753538652884494"
"82","2023-04-27","0.822787174414785","1.01393025474495","1.00297779586836","0.926896669891998","1.02710154508384","1.08790555754563","0.759381935463999"
"83","2023-04-28","0.814761446162821","0.975108631812813","1.01557062415122","0.906064548829711","1.02768600719116","1.07992295348243","0.76949647640921"
"84","2023-04-29","0.803357397254619","0.958084100041331","1.02918828612718","0.896440491659046","1.00795471329422","1.07308411037023","0.767945438023098"
"85","2023-05-02","0.814685493528077","0.963242704505681","1.00771259829378","0.896715164409272","1.02872636293908","1.0621727029032","0.75985801103113"
"86","2023-05-03","0.806604853627113","0.95040382928526","1.00837357870816","0.897096663879272","1.01792028552571","1.07540648458715","0.747532532583571"
"87","2023-05-04","0.821944563146225","0.942764333895584","1.03626289286727","0.91632951564509","1.02332627204662","1.06985297424545","0.754230371332403"
"88","2023-05-05","0.828301699188747","0.952125679112161","1.03100924539539","0.945946908683402","1.03541842350891","1.075198074871","0.757610253514094"
"89","2023-05-06","0.860861452805027","0.957239781456836","1.01844492329081","0.935997476084546","1.02101829403127","1.04609852702268","0.763613180975767"
"90","2023-05-09","0.851179364215638","0.955335036979644","0.988715179765538","0.95647960111873","1.01942067367012","1.06703062123307","0.766329727082051"
"91","2023-05-10","0.851051149549858","0.921216110401169","0.9526814394497","0.956564302463365","0.999643947922792","1.04801165723155","0.766882104152381"
"92","2023-05-11","0.888407137632617","0.921167882808427","0.953240368662317","0.96117743469974","1.01075334041028","1.04236504387288","0.749506333837158"
"93","2023-05-12","0.890899953742069","0.915111232502223","0.947351004083333","0.973931415051082","0.988348086235356","1.06732364991226","0.757820107381318"
"94","2023-05-13","0.912603221521495","0.902213468916202","0.927395395418927","0.957393816621236","0.981662378762791","1.09327462922453","0.75755700483423"
"95","2023-05-16","0.909105471464467","0.922853262493393","0.946682138740722","0.939853813707688","0.975790705660316","1.09679399454363","0.752693222188132"
"96","2023-05-17","0.929615703672857","0.92380539461286","0.94943308169872","0.946611390469706","0.948871375711154","1.06909047936492","0.755842729113578"
"97","2023-05-18","0.921147195508996","0.939068782384652","0.949218637353658","0.939132420908015","0.958158617157188","1.04804855218075","0.761472012113925"
"98","2023-05-19","0.946041059862023","0.946345829507765","0.946488802105818","0.944955053152732","0.957609355806408","1.04657276206551","0.750807968024513"
"99","2023-05-20","0.938497227411104","0.979514066407761","0.923393718096038","0.963271312252318","0.968354646630215","1.04372747336802","0.770681834168433"
"100","2023-05-23","0.938665424325739","0.973962900251513","0.914960329605076","0.971507909031047","0.957207636272965","1.06081160041223","0.781686083810305"
"101","2023-05-24","0.905106520395857","0.997625068297378","0.926912018623213","0.954938005298286","0.969654757921778","1.05255648371606","0.786701692693102"
"102","2023-05-25","0.927341684253193","0.968309595473176","0.934621510820734","0.967221388424414","0.993262822393165","1.04125575688503","0.801797275171337"
"103","2023-05-26","0.943605967484529","0.932562482744128","0.91425881759101","0.963187204842505","0.980411264634398","1.02072686333292","0.784419473619617"
"104","2023-05-27","0.957375490412727","0.951041947132133","0.918806878167346","0.968501026628293","1.00155293349097","1.0020918001851","0.789064592168177"
"105","2023-05-30","0.965586802688237","0.927866893441411","0.920191881618892","0.993316330782422","0.975551135764086","0.975459214244663","0.801616787586352"
"106","2023-05-31","1.00378628735711","0.945150893332676","0.909364727726494","0.990074203694456","0.994934546540358","0.978058628477319","0.815062919962537"
"107","2023-06-01","0.985720225499242","0.934495687158226","0.939781496544059","0.985387723692814","1.00377963817425","0.966385758570089","0.804493374904946"
"108","2023-06-02","0.984174686722844","0.933262133720146","0.95483730680632","0.96798562296246","1.01809819598475","0.942616739477291","0.795778399596276"
"109","2023-06-03","1.00007402732097","0.945613605146473","0.94583331772876","0.938615268301012","1.01594192189098","0.966459382476173","0.791534566669931"
"110","2023-06-06","0.980586735071985","0.969773672009231","0.980204444181041","0.947558348429534","1.00376685258707","0.973719775673362","0.793717636870613"
"111","2023-06-07","1.01502401777178","0.99609365551349","0.973344538808329","0.979161222660291","1.01155484569086","0.970496061494407","0.797571671297621"
"112","2023-06-08","1.00858310868756","0.98645079935647","0.990246327786809","1.01647479193576","1.0087029576491","0.959654455886038","0.806676187643618"
"113","2023-06-09","1.00971297488473","0.990466854374596","1.01137728048791","0.99684296623766","1.01993857176661","0.933287797079893","0.817236013762298"
"114","2023-06-10","1.01405439761719","1.00274871239727","1.02804378264835","0.986696522568882","1.01772629114939","0.92198756126251","0.797311794220666"
"115","2023-06-13","1.01793728649308","0.988114940518051","1.04596248989421","0.98402087791519","1.03623163272829","0.889268951210692","0.806367092811899"
"116","2023-06-14","1.03426052791469","0.991073297058348","1.0293841413683","0.985333521839298","1.02045624569347","0.890695696281471","0.801425221736012"
"117","2023-06-15","1.06166382614138","0.962138188567676","1.03299441705859","0.963130176884011","1.01643120629425","0.890242623429876","0.791978575078586"
"118","2023-06-16","1.06556024767283","0.962130276598809","1.06164256869766","0.968733795993514","0.998008897168825","0.907187723861167","0.79031666025562"
"119","2023-06-17","1.07091358271242","0.952054011858515","1.07491179390736","0.982159864493712","1.00986094000799","0.893494926789609","0.780562440450843"
"120","2023-06-20","1.04774199227148","0.95060329916149","1.05071731758368","0.960486080523063","1.05137029286814","0.88991118980865","0.75946101020998"
"121","2023-06-21","1.05919086880799","0.96899235761144","1.06462324280485","0.989689876909737","1.05541145327526","0.881972868525381","0.77550306622272"
"122","2023-06-22","1.00432987957335","0.958595212051409","1.07495890801805","0.965843980509701","1.02147261741563","0.896300280250442","0.789901931033639"
"123","2023-06-23","1.01463505089316","0.972244686354814","1.04349612853907","0.975827198612817","0.994792405687633","0.885668400076505","0.75960247489115"
"124","2023-06-24","0.993494034295067","0.950942684004766","1.02144833075711","0.988013592672926","0.9749386857859","0.894415609485202","0.756500417031567"
"125","2023-06-27","0.996556485549234","0.981155071620022","0.981141302910181","0.991638927113274","0.968441230120904","0.908042376486682","0.763932739898181"
"126","2023-06-28","0.99916507953475","0.981576373578335","0.997162089384328","0.953914151960013","0.978291235003004","0.897990521483862","0.766589224445001"
"127","2023-06-29","1.01771310450915","0.996448034195182","1.00449615344306","0.936673021547026","1.02281230235878","0.899998485417517","0.770513595573944"
"128","2023-06-30","1.0007871460086","0.995608126299179","1.01866160590309","0.93299174866083","1.05514855473581","0.894028915923976","0.7683843869343"
"129","2023-07-01","1.01850493935979","0.989964270668447","1.00361047184642","0.901979328760565","1.05805548272839","0.877832424489621","0.79194382904748"
"130","2023-07-04","1.051383361931","0.968144076673758","0.981806929930673","0.90516145303584","1.05561401054715","0.903659777345934","0.811350621357641"
"131","2023-07-05","1.08612972561405","0.968095347027184","1.00408326479661","0.89836896284375","1.04818096104592","0.911021904195816","0.802386057301659"
"132","2023-07-06","1.0423875581264","0.999885735790831","1.03157442041736","0.890056468717734","1.05539662377532","0.909268720230696","0.786849800696612"
"133","2023-07-07","1.04248482654574","0.989643053111104","1.05255654024863","0.886533366231667","1.0929591530391","0.898184491690716","0.778624021971923"
"134","2023-07-08","1.0243124564787","0.973392315002238","1.05696640783776","0.880794183547485","1.12644813104478","0.892447301044701","0.776863893628772"
"135","2023-07-11","1.01278476044423","0.958143282539215","1.06674471924477","0.912050060615212","1.09626370288146","0.879366032140859","0.776302314447934"
"136","2023-07-12","1.00044463084829","0.966347065571395","1.10227552667875","0.913410385493061","1.10160907192737","0.897197123571464","0.805910260832452"
"137","2023-07-13","0.970887609506632","1.01376931824543","1.1343890105871","0.906928739296947","1.08489950252905","0.868749389376475","0.826633307997133"
"138","2023-07-14","0.983121154488053","1.00455301235772","1.13265347368539","0.919687135581841","1.07982203652254","0.885893000845424","0.837139412152652"
"139","2023-07-15","0.975627511641734","1.00107017310403","1.16874978917681","0.940425662164722","1.12418806687303","0.896989004365431","0.846733772770499"
"140","2023-07-18","0.963938301441418","1.00601253699016","1.19368641049221","0.956526570492119","1.13718038949701","0.909027510321672","0.852035182658382"
"141","2023-07-19","0.959641368758691","0.966757093143112","1.21617567765304","0.952209793027424","1.13454128581713","0.932010956655085","0.864440377113352"
"142","2023-07-20","0.957296009580345","0.933512057523658","1.19570082153886","0.95943883244601","1.12117796061174","0.933582167548243","0.853438059618205"
"143","2023-07-21","0.926123648365988","0.915770503168513","1.17861687555499","0.958671963232079","1.1096694985768","0.940941664465752","0.867679924156539"
"144","2023-07-22","0.948458996455236","0.938721327691094","1.19356388646036","0.962254166308159","1.10513198185447","0.941331298102938","0.838911732535847"
"145","2023-07-25","0.934952887231033","0.928050526242413","1.20823568920786","0.913823167767719","1.0886800721102","0.965881249338554","0.863321149445936"
"146","2023-07-26","0.957562405206771","0.923348703846168","1.22544929311797","0.942178567938018","1.1076629374485","0.96970881172386","0.869165177007545"
"147","2023-07-27","0.959672001638308","0.913462988833556","1.24659313249234","0.974074622158865","1.12923799530919","0.977469202966903","0.879629792067601"
"148","2023-07-28","0.959983349149003","0.873051650334436","1.23550467881953","0.962780892019244","1.18556434106529","0.982330954273851","0.861137662865288"
"149","2023-07-29","0.974335999372633","0.885386935519999","1.24770888007094","0.958538307823648","1.15196234861897","0.98347346204224","0.859794073772311"
"150","2023-08-01","0.966401794857271","0.89913736925804","1.27600887375578","0.969395667230467","1.18560549889719","0.975203487446374","0.867625242535853"
"151","2023-08-02","0.983566622411362","0.903614706323361","1.28667917532349","0.959117687123612","1.21418095942837","0.984072794467894","0.879572223387733"
"152","2023-08-03","1.00165694639964","0.914122876157092","1.32410207210723","0.955902536857018","1.20472480298133","0.992653094652583","0.895822282483831"
"153","2023-08-04","0.999145367586208","0.925172326286772","1.3501607986701","0.931199493836224","1.1969774584347","0.998729883382605","0.901314301753589"
"154","2023-08-05","0.998201924838777","0.909646244158064","1.33108422466784","0.945203861808416","1.19558601435347","0.98699591855192","0.914213813163881"
"155","2023-08-08","0.971540957166584","0.907474717675295","1.32163246162291","0.928295535135077","1.20688198442559","0.995771758888797","0.954362671804358"
"156","2023-08-09","0.9639536967362","0.931179174315987","1.338670632854","0.94808518971022","1.21767042892023","1.00201808358938","0.945995226082424"
"157","2023-08-10","0.951196783073631","0.955036453578236","1.32621395954731","0.930952164570052","1.2462620153939","0.985424915775385","0.988186607267689"
"158","2023-08-11","0.974346751600201","0.936050150721266","1.30632664707988","0.951342034450966","1.28560043362872","0.967082657094723","1.01037874574735"
"159","2023-08-12","0.98598781344311","0.930056353096956","1.3055043084441","0.97487271099707","1.28173618679258","0.936197856353964","1.00276609641537"
"160","2023-08-15","0.989445358919415","0.943371742513256","1.28202986984267","0.955962644908234","1.26118659085454","0.941024773699548","0.979104863569677"
"161","2023-08-16","0.958368699499985","0.954179463123048","1.27429661285831","0.940054376622366","1.25191231219017","0.934493507784681","0.971043771491774"
"162","2023-08-17","0.986751907333291","0.960367059122099","1.25476158581357","0.919864927581252","1.26734830811798","0.947221261006971","0.986010384943931"
"163","2023-08-18","0.972623634664034","0.989950117250421","1.27009834317291","0.9308608068924","1.2718567412869","0.927529298712283","1.00842283869075"
"164","2023-08-19","0.975004307275547","0.977321714638842","1.25406811463516","0.937168529285178","1.24379492504134","0.941873109318694","0.988856307690398"
"165","2023-08-22","0.993939151107997","0.966166415530398","1.27379035996539","0.972747393203771","1.25505529792965","0.931889449870373","0.996077285300751"
"166","2023-08-23","1.01466322889981","0.975903467432967","1.31629862116665","0.983342547662847","1.25294601538463","0.956245255848835","0.967957173345325"
"167","2023-08-24","1.00734145457402","0.976157881510722","1.34407105443888","1.00015393166178","1.2285175044672","0.953926431318045","0.977066357972913"
"168","2023-08-25","1.00848664735328","0.953984212705214","1.33276361847271","0.997074402891076","1.21017454047302","0.963522614877507","0.965618159055071"
"169","2023-08-26","1.00519078708086","0.95456540556446","1.32529517854481","1.02732622471374","1.26215371469459","0.961585370823968","0.982792248726206"
"170","2023-08-29","1.00145144103348","0.978688700077377","1.32680093576508","1.03063932880807","1.28134380993323","0.966842384845744","0.973828538557456"
"171","2023-08-30","0.991165135080158","0.935456663082859","1.34249455850525","1.04392779177761","1.27340475015522","1.00509815366286","0.954415874302993"
"172","2023-08-31","0.993616793989339","0.932990998653427","1.3684365512142","1.05231561438503","1.24034138272891","1.00355617742228","0.93828928326842"
"173","2023-09-01","0.990637779192504","0.957954486032555","1.38079460273794","1.05026129533696","1.2470687644329","1.04572550806701","0.916515302901783"
"174","2023-09-02","0.992157035584384","0.959432650482399","1.38360406116071","1.06867970320493","1.23333725045257","1.04714666189059","0.892084272781573"
"175","2023-09-05","1.00487182674628","0.977840185516652","1.38316910816926","1.0434954180162","1.21700054110729","1.03246347369455","0.889981976160212"
"176","2023-09-06","0.983423468397168","0.977052317839103","1.37902841381665","1.05147751830231","1.21093935489524","1.04965819307307","0.918705352097444"
"177","2023-09-07","0.97705180524011","0.953694007816298","1.36596828242305","1.05106671095157","1.22953491870447","1.06839707933917","0.920146036901631"
"178","2023-09-08","0.964001149405684","0.964699032740126","1.38954826377178","1.06469271762247","1.23495553887942","1.09176130840992","0.906142658876891"
"179","2023-09-09","0.96852531796831","0.951294336562547","1.4288744883406","1.04821822721624","1.2513706473314","1.09608419816226","0.915632249377568"
"180","2023-09-12","0.964660451872478","0.9553942592897","1.42647227790892","1.1067785655629","1.27067341170114","1.07840774470758","0.89796155736112"
"181","2023-09-13","0.948333034689623","0.967138201920887","1.37777322548692","1.11193205574088","1.2669534196035","1.10404518627639","0.904830899405345"
"182","2023-09-14","0.98236213657847","0.947909847787736","1.35584784374282","1.12512355148332","1.26221595356751","1.11333269923836","0.882285247108994"
"183","2023-09-15","0.970421775813093","0.955386062027353","1.3465782259011","1.09505832245784","1.23498085854321","1.09661880304648","0.876937952578219"
"184","2023-09-16","0.975497617875257","0.942821978784804","1.31376817659213","1.06465451759909","1.23424038650643","1.10562699261035","0.890578384181356"
"185","2023-09-19","1.03948307864413","0.938591744533983","1.31816358416296","1.08979812137855","1.2407460347395","1.14673279073832","0.891076618085167"
"186","2023-09-20","1.05183391051586","0.915264664131581","1.34815348992222","1.10273447443963","1.22109578646212","1.13355780418067","0.902679545539599"
"187","2023-09-21","1.03050600320433","0.907609193634288","1.36427108258117","1.10849389028195","1.23131428063167","1.18469528258283","0.907102325267524"
"188","2023-09-22","1.04432402710881","0.898449589265695","1.32605252361567","1.08649049624784","1.21942915881836","1.14495954240622","0.91152303974143"
"189","2023-09-23","1.03604454358277","0.883216397832948","1.31232140820716","1.04829874326912","1.21974806397468","1.14742015449511","0.924630472835567"
"190","2023-09-26","1.0322059684525","0.914234115504377","1.31277550236396","1.03578866694396","1.18421284474508","1.1464350541803","0.953160618557395"
"191","2023-09-27","1.03946412733104","0.922194895821801","1.33814840509707","1.0200430601011","1.17837665797432","1.13777159819714","0.965123012836872"
"192","2023-09-28","1.02787408421812","0.924602228545494","1.39245320879721","1.0471088695523","1.17112018871808","1.13257554573251","0.988860268645805"
"193","2023-09-29","1.04037835734001","0.908471044417903","1.36424662170469","1.0145840077287","1.13923479699683","1.15768742043929","1.01529345670034"
"194","2023-09-30","1.05681723280737","0.901691472918765","1.37063240538796","0.988694406049281","1.1716376024919","1.14134931911527","1.01285009967768"
"195","2023-10-03","1.06514016604399","0.913000532812125","1.36390320427479","1.0051121066602","1.17572550423547","1.16694808836829","1.01038416968236"
"196","2023-10-04","1.07749177863829","0.895916169613219","1.36602511785987","1.00530948263348","1.16201013094621","1.18730323969367","1.02674138106446"
"197","2023-10-05","1.09000319676217","0.91845382576317","1.36557679015921","1.0294518332089","1.17087729531769","1.16405043848416","1.04708930367822"
"198","2023-10-06","1.09668575103981","0.941689398096506","1.40590579839911","0.998124856700116","1.17042084516578","1.17240499799981","1.06622244889815"
"199","2023-10-07","1.10431471050892","0.932429486370203","1.39819277690593","0.9951649286262","1.14546333577701","1.20808410757801","1.06149311335675"
"200","2023-10-10","1.093932896842","0.94631137115511","1.42698463906603","1.01181661014669","1.12832208611584","1.22124132972927","1.04705282521798"
"201","2023-10-11","1.11313278824808","0.964818954258584","1.47538071837865","1.01024163250441","1.15121492380953","1.20287895526021","1.04798376769228"
"202","2023-10-12","1.13476052818859","0.943248936467793","1.46676780371239","0.994600110153882","1.13900945672414","1.20274897431477","1.0249588790041"
"203","2023-10-13","1.15913874643683","0.949918977719217","1.41382145481593","1.03249484748478","1.13234979139654","1.1656729087619","1.02674119821817"
"204","2023-10-14","1.16864487767129","0.941344803713926","1.41387665416792","1.02968367307546","1.14204226180188","1.1768576753487","1.01208987070321"
"205","2023-10-17","1.18265496488562","0.926392123296928","1.37106377578768","1.0623122915795","1.1564773082617","1.1300363288195","0.997869120433443"
"206","2023-10-18","1.19798616529415","0.947636464439704","1.35930700281708","1.05350870626983","1.17675856257958","1.13028459930402","0.992519000257596"
"207","2023-10-19","1.21563906228938","0.966100445606421","1.36399209817775","1.07030811725193","1.13547225855056","1.12165813019893","1.01645514645282"
